job_id,user,num_gpu,batch_size,submit_time,iterations,model_name,duration,interval,expect_time_list,expect_value_list,best_effort,job_type
145,user145,1,4096,3834495,2011,cifar10,5644,0,4471,10,0,strict
146,user146,1,3200,3834506,42123,imagenet,621669,0,456748,10,0,strict
147,user147,1,6400,3844331,23972,imagenet,707549,0,552009,10,0,strict
148,user148,1,32768,3850654,1548,ncf,32,0,19,10,0,strict
149,user149,1,32768,3850679,1548,ncf,32,0,24,10,0,strict
150,user150,1,2048,3850703,3178,cifar10,4460,0,4379,10,0,strict
151,user151,1,2048,3850750,3178,cifar10,4460,0,2972,10,0,strict
152,user152,1,384,3851262,480,bert,13950,0,15438,10,0,strict
153,user153,1,2048,3851270,3178,cifar10,4460,0,3225,10,0,strict
154,user154,1,2048,3851272,3178,cifar10,4460,0,3691,10,0,strict
155,user155,1,32768,3854186,1548,ncf,32,0,33,10,0,strict
156,user156,1,640,3854208,1423,deepspeech2,28907,0,34357,10,0,strict
157,user157,1,384,3854229,480,bert,13950,0,19306,10,0,strict
158,user158,1,6400,3858680,23972,imagenet,707549,0,631586,10,0,strict
159,user159,1,384,3859669,480,bert,13950,0,16691,10,0,strict
160,user160,1,32768,3859688,1548,ncf,32,0,45,10,0,strict
161,user161,1,3200,3859711,42123,imagenet,621669,0,740428,10,0,strict
162,user162,1,3200,3860166,42123,imagenet,621669,0,383394,10,0,strict
163,user163,1,3200,3860191,42123,imagenet,621669,0,506604,10,0,strict
164,user164,1,4096,3860212,2011,cifar10,5644,0,8141,10,0,strict
165,user165,1,4096,3860913,2011,cifar10,5644,0,3050,10,0,strict
166,user166,1,320,3860935,2264,deepspeech2,22997,0,28099,10,0,strict
167,user167,1,3200,3860956,42123,imagenet,621669,0,906093,10,0,strict
168,user168,1,64,3861010,14577,yolov3,33276,0,35646,10,0,strict
169,user169,1,320,3861045,2264,deepspeech2,22997,0,28223,10,0,strict
170,user170,1,64,3861088,14577,yolov3,33276,0,28750,10,0,strict
171,user171,4,32768,3862199,1548,ncf,27,0,20,10,0,strict
172,user172,1,3200,3871955,42123,imagenet,621669,0,915936,10,0,strict
173,user173,1,4096,3871956,2011,cifar10,5644,0,8240,10,0,strict
174,user174,1,384,3871956,480,bert,13950,0,14695,10,0,strict
175,user175,1,2048,3871956,3178,cifar10,4460,0,2820,10,0,strict
176,user176,1,2048,3871956,3178,cifar10,4460,0,2265,10,0,strict
177,user177,1,3200,3871956,42123,imagenet,621669,0,776533,10,0,strict
178,user178,1,640,3871956,1423,deepspeech2,28907,0,30140,10,0,strict
179,user179,1,384,3871958,480,bert,13950,0,9105,10,0,strict
180,user180,1,4096,3872015,2011,cifar10,5644,0,3408,10,0,strict
181,user181,1,2048,3872021,3178,cifar10,4460,0,2349,10,0,strict
182,user182,1,32768,3872099,1548,ncf,32,0,29,10,0,strict
183,user183,1,32768,3872103,1548,ncf,32,0,24,10,0,strict
184,user184,1,32768,3872108,1548,ncf,32,0,18,10,0,strict
185,user185,1,64,3873061,14577,yolov3,33276,0,32455,10,0,strict
186,user186,1,320,3874405,2264,deepspeech2,22997,0,13448,10,0,strict
187,user187,1,384,3874434,480,bert,13950,0,19338,10,0,strict
188,user188,1,2048,3875031,3178,cifar10,4460,0,4220,10,0,strict
189,user189,1,32768,3875042,1548,ncf,32,0,46,10,0,strict
190,user190,1,384,3884135,480,bert,13950,0,17151,10,0,strict
191,user191,1,2048,3884864,3178,cifar10,4460,0,3464,10,0,strict
192,user192,1,3200,3885937,42123,imagenet,621669,0,527747,10,0,strict
193,user193,1,384,3886366,480,bert,13950,0,16555,10,0,strict
194,user194,1,6400,3887530,23972,imagenet,707549,0,1060846,10,0,strict
