job_id,submit_time,iteration,model_name,ddl,batch_size,num_gpu,duration,best_effort
100,151667,11922,gpt2,152711,128,1,1631,0
101,151754,346770,vgg16,243667,64,1,68626,0
102,154814,10238,deepspeech2,159492,64,1,6399,0
103,156080,7071,gpt2,158502,256,1,1725,0
104,156415,3621891,gpt2,331099,128,8,193646,0
105,157469,11689,gpt2,159406,256,1,2852,0
106,158464,8434,vgg16,162171,128,1,3213,0
107,159126,11746,inception3,164418,128,1,4584,0
108,159763,5856,resnet50,161553,128,1,1602,0
109,160923,62166,gpt2,181757,256,1,15172,0
110,162388,60287,deepspeech2,172190,64,8,8140,0
111,163810,20825,inception3,167411,64,1,4319,0
112,164729,3903,vgg16,167343,256,1,2971,0
113,164771,9620,gpt2,166096,256,1,2348,0
114,165163,4616,vgg16,166080,64,1,913,0
115,165455,29672,vgg16,172412,128,1,11304,0
116,166773,30427,resnet50,182045,256,1,16506,0
117,169733,3301,vgg16,170108,64,1,653,0
118,172135,26572,deepspeech2,177122,32,1,8789,0
119,174528,6175,resnet50,176288,256,1,3350,0
120,177070,19904,resnet50,180074,64,1,2908,0
121,177513,6223,gpt2,179235,256,1,1519,0
122,180278,11162,bert,182007,128,1,3122,0
123,181955,801250,vgg16,382728,128,1,305264,0
124,182085,872548,inception3,365328,128,1,340533,0
125,182111,4881,resnet50,183143,128,1,1335,0
126,182133,5372,resnet50,183352,128,1,1469,0
127,184246,22393,bert,190381,128,1,6264,0
128,184677,229667,deepspeech2,395273,64,1,143549,0
129,184851,274293,resnet50,214277,256,8,26428,0
130,186321,34704,resnet50,212470,256,1,18826,0
131,186954,17320,resnet50,189770,64,1,2531,0
132,187063,2442,deepspeech2,188205,32,1,807,0
133,187323,2108815,resnet50,681920,128,1,576908,0
134,188448,5640,bert,189012,64,1,935,0
135,188724,4037,deepspeech2,190527,32,1,1335,0
136,189202,46094,gpt2,194299,128,1,6306,0
137,191067,13104,bert,195967,128,1,3665,0
138,191976,18732,inception3,195220,64,1,3885,0
139,192559,780329,deepspeech2,534423,32,1,258117,0
140,193522,21541,bert,197799,64,1,3571,0
141,193558,10663,gpt2,194615,128,1,1458,0
142,194291,244711,vgg16,249467,128,1,93231,0
143,195111,17711,gpt2,197349,128,1,2423,0
144,195423,453391,deepspeech2,595781,64,1,283383,0
145,195596,4998,vgg16,196344,64,1,989,0
146,199047,2007,deepspeech2,199687,32,1,664,0
147,200117,63742,vgg16,216556,64,1,12614,0
148,200469,12493,bert,202538,128,1,3494,0
149,201865,9954,gpt2,203680,256,1,2429,0
150,204413,46091,deepspeech2,213005,32,1,15246,0
151,204444,14791,inception3,206542,64,1,3068,0
152,204471,243637,gpt2,240026,256,1,59462,0
153,204709,15309,vgg16,207989,128,1,5832,0
154,206612,53037,inception3,217542,128,2,11383,0
155,206874,13141,inception3,214336,128,1,5128,0
156,208703,34112,bert,217673,128,2,6006,0
157,210404,607665,bert,415920,128,1,169979,0
158,211584,18002,bert,215884,64,1,2985,0
159,211958,20280,deepspeech2,221511,64,1,12676,0
160,217527,46660,vgg16,231522,256,4,10052,0
161,219925,57006,resnet50,238402,128,1,15595,0
162,221016,6401,vgg16,227150,256,1,4873,0
163,221394,1650716,gpt2,561826,256,1,402875,0
164,222963,36687,resnet50,228417,128,1,10036,0
165,223716,3062,inception3,224482,128,1,1195,0
166,225003,18620,gpt2,231506,256,1,4544,0
167,225584,54794,bert,236825,128,2,9647,0
168,227079,6533,vgg16,232164,256,1,4973,0
169,227170,4356,deepspeech2,228426,32,1,1441,0
170,227702,15217,vgg16,229541,64,1,3011,0
171,232861,85481,vgg16,253177,64,1,16916,0
172,235986,4149,resnet50,236786,64,1,606,0
173,236535,65208,bert,250907,64,1,10812,0
174,239468,21342,vgg16,245930,128,1,8131,0
175,240026,22557,resnet50,246253,128,1,6170,0
176,244228,9097,bert,246474,64,1,1508,0
177,246271,3334,vgg16,247135,64,1,659,0
178,247078,10655,vgg16,255955,256,1,8111,0
179,247515,12812,deepspeech2,258114,64,1,8008,0
180,247527,4471,resnet50,248753,256,1,2425,0
181,250692,11960,vgg16,260206,256,1,9105,0
182,250750,404873,inception3,273575,64,8,30231,0
183,253317,6778,deepspeech2,255401,32,1,2242,0
184,258230,11366,resnet50,259271,64,1,1661,0
185,259497,68024,resnet50,265579,128,8,4114,0
186,259780,353369,deepspeech2,300786,64,4,67272,0
187,262814,23323,resnet50,264608,256,8,2247,0
188,268276,36673,deepspeech2,279314,32,1,12130,0
189,270102,62446,bert,274146,64,8,5646,0
190,271169,74513,vgg16,274810,64,8,3854,0
191,271881,169226,resnet50,293699,64,1,24729,0
192,272520,164008,deepspeech2,315861,32,1,54250,0
193,272866,65238,gpt2,279220,256,2,9373,0
194,274548,8334,bert,276512,128,1,2331,0
195,275399,191171,gpt2,290224,128,1,26156,0
196,275722,9491,gpt2,278514,256,1,2316,0
197,275888,40534,bert,283611,128,1,11338,0
198,277532,19246,resnet50,285344,128,1,5265,0
199,278059,9178,resnet50,279633,64,1,1341,0
200,279098,4889,resnet50,280778,128,1,1337,0
201,279689,58620,bert,288744,128,1,16397,0
202,282768,51242,vgg16,288776,64,1,10140,0
203,286217,8660,gpt2,288311,256,1,2113,0
204,286244,7694,deepspeech2,286967,32,8,783,0
205,286580,4369,gpt2,287834,256,1,1066,0
206,287176,27196,resnet50,289061,128,8,1644,0
207,293696,6132357,inception3,545711,64,8,457893,0
208,295986,90357,resnet50,301910,128,8,5464,0
209,296607,76908,vgg16,371326,256,1,58545,0
210,296966,4124,deepspeech2,297863,32,1,1364,0
211,298650,22844,resnet50,304161,128,1,6249,0
212,301377,14045,resnet50,302728,64,1,2052,0
213,305414,5500,gpt2,307029,256,1,1342,0
214,306046,1155463,resnet50,526737,64,1,168853,0
215,309256,52117,vgg16,320188,64,1,10314,0
216,310999,22995,resnet50,319907,256,1,12474,0
217,311993,1190755,bert,433213,64,8,107661,0
218,318344,58110,resnet50,334129,128,1,15897,0
219,318746,20572,inception3,326087,128,1,8029,0
220,320685,2426937,vgg16,988970,64,1,480294,0
221,320817,182792,bert,339641,64,4,17650,0
222,321096,8240,deepspeech2,324387,64,1,5150,0
223,324725,14606,resnet50,326967,64,1,2134,0
224,325084,3922,bert,326567,128,1,1097,0
225,327219,440962,resnet50,420374,64,1,64440,0
226,328594,96016,gpt2,338783,128,1,13137,0
227,331354,79847,inception3,345044,64,1,16563,0
228,332042,2708,gpt2,332927,256,1,660,0
229,332666,7583,resnet50,334270,128,1,2074,0
230,333183,3934445,deepspeech2,707130,32,8,400813,0
231,336214,7110,vgg16,338042,128,1,2708,0
232,337603,4968,resnet50,338647,128,1,1359,0
233,342232,368611,vgg16,381865,64,1,72948,0
234,345506,19851,resnet50,349524,128,1,5430,0
235,345724,15121,bert,347175,128,4,1789,0
236,346926,69153,vgg16,366665,128,1,26346,0
237,347091,1596,vgg16,348142,256,1,1215,0
238,347151,12355,inception3,349579,64,1,2562,0
239,347265,3612,resnet50,348619,256,1,1959,0
240,350281,9408,resnet50,351079,64,1,1374,0
241,352609,14018,gpt2,353912,128,1,1917,0
242,355254,21802,inception3,359928,128,1,8508,0
243,355879,6752,resnet50,357192,64,1,986,0
244,357312,343019,gpt2,405196,256,1,83717,0
245,359596,3469,resnet50,360626,128,1,949,0
246,360308,67077,bert,367880,64,1,11122,0
247,361577,41069,inception3,367714,64,1,8519,0
248,361957,45314,vgg16,365203,64,8,2344,0
249,362085,358473,vgg16,466677,128,2,73553,0
250,362550,6696,vgg16,369341,256,1,5097,0
251,365871,65309,bert,377717,64,1,10829,0
252,367118,11716,inception3,370595,128,1,4572,0
253,371005,54451,deepspeech2,386792,32,1,18011,0
254,371923,1418534,gpt2,642076,256,1,346208,0
255,372410,4586,resnet50,375691,256,1,2487,0
256,374730,4243,bert,375686,64,1,703,0
257,377368,66727,bert,399746,128,1,18665,0
258,377387,77228,vgg16,394334,64,1,15283,0
259,379052,22640,deepspeech2,398851,64,1,14150,0
260,379196,11806,resnet50,380073,64,1,1725,0
261,379379,989,deepspeech2,379996,64,1,618,0
262,382624,7200,bert,384115,128,1,2014,0
263,382685,1836,resnet50,383759,256,1,996,0
264,383096,2491,deepspeech2,383976,32,1,824,0
265,389751,329463,resnet50,572417,256,1,178728,0
266,390570,17567,vgg16,406200,256,1,13373,0
267,390755,23131,gpt2,393651,128,1,3164,0
268,391029,2542,vgg16,391823,128,1,968,0
269,391444,2701,resnet50,392306,128,1,738,0
270,393488,58683,gpt2,410767,256,1,14322,0
271,393650,295875,inception3,541912,128,1,115472,0
272,397275,44123,bert,404904,128,1,12342,0
273,397988,6052,resnet50,400745,256,1,3283,0
274,403261,6140,resnet50,404217,64,1,897,0
275,406860,3194,inception3,407931,128,1,1246,0
276,407382,4510,bert,408172,128,1,1261,0
277,407821,24847,inception3,410687,64,1,5154,0
278,408793,1765753,gpt2,820032,256,1,430951,0
279,408951,10453,deepspeech2,413663,32,1,3457,0
280,410535,243497,gpt2,459187,128,1,33315,0
281,410596,26543,vgg16,417370,128,1,10112,0
282,410611,4434,bert,411477,128,1,1240,0
283,416687,2201,vgg16,418341,256,1,1675,0
284,417212,12672,inception3,420994,64,1,2628,0
285,418574,71180,deepspeech2,425221,32,4,9435,0
286,419470,1323107,bert,492103,128,8,132387,0
287,420034,4206,vgg16,422081,128,1,1602,0
288,420132,188201,resnet50,442224,256,8,18133,0
289,423801,49731,gpt2,429588,128,1,6804,0
290,429052,35144,bert,434897,64,1,5827,0
291,434301,27604,resnet50,438265,64,1,4034,0
292,434479,3008,inception3,435118,128,1,1173,0
293,434842,33585,bert,441082,64,1,5569,0
294,436285,28469,resnet50,443047,128,1,7788,0
295,442149,14373,vgg16,446451,256,4,3096,0
296,443324,52101,bert,450587,64,1,8639,0
297,445072,2326001,resnet50,695502,64,1,339910,0
298,446698,5003,gpt2,447706,128,1,684,0
299,447148,2289,vgg16,448087,128,1,872,0
300,448318,7247,resnet50,451125,256,1,3931,0
301,448869,82307,vgg16,466132,64,1,16288,0
302,449293,677891,deepspeech2,744332,64,1,423703,0
303,449420,4211,inception3,450987,128,1,1643,0
304,449915,13577,vgg16,460876,256,1,10335,0
305,456060,6407,gpt2,457709,256,1,1563,0
306,456951,355338,vgg16,626664,128,1,135378,0
307,458534,9007,bert,462227,128,1,2519,0
308,460081,13424,vgg16,464065,256,4,2891,0
309,464320,3747,gpt2,465080,256,1,914,0
310,465063,5492,bert,467365,128,1,1536,0
311,465612,213492,deepspeech2,486790,32,2,39787,0
312,466207,15764,gpt2,470757,256,1,3847,0
313,466778,12705,resnet50,470812,256,2,3684,0
314,469595,229219,bert,497404,64,1,38009,0
315,472955,32059,vgg16,479295,128,2,6578,0
316,473496,37715,inception3,477193,64,8,2816,0
317,474106,11947,bert,476821,64,1,1981,0
318,475285,6968,inception3,476400,64,1,1445,0
319,476583,9392,deepspeech2,479748,32,1,3106,0
320,477942,10850,bert,481609,128,1,3035,0
321,478364,6386,resnet50,480304,128,1,1747,0
322,478395,33189,resnet50,484677,64,1,4850,0
323,478814,167506,gpt2,526295,256,1,40881,0
324,478926,29493,vgg16,483054,64,1,5836,0
325,480128,2213818,bert,749374,64,8,200161,0
326,480238,1612,vgg16,481508,256,1,1227,0
327,480356,98293,resnet50,533948,256,1,53322,0
328,481869,61288,vgg16,499932,64,1,12129,0
329,482384,8939,vgg16,484129,64,1,1769,0
330,484741,5191,bert,485584,128,1,1452,0
331,485761,5023,inception3,487029,128,1,1960,0
332,488739,12310,inception3,491569,64,1,2553,0
333,488990,121870,bert,503154,64,1,20208,0
334,490034,3382,bert,491204,128,1,946,0
335,492411,19996,gpt2,499160,256,1,4880,0
336,492531,2269,deepspeech2,493389,32,1,750,0
337,497002,68047,inception3,505433,64,1,14115,0
338,497287,22734,resnet50,499100,64,1,3322,0
339,499533,2163085,inception3,972501,64,1,448712,0
340,505822,5100,deepspeech2,507454,32,1,1687,0
341,508407,2801945,bert,951262,64,1,464616,0
342,508985,106728,gpt2,512706,256,8,6817,0
343,509155,705084,inception3,659933,64,1,146263,0
344,510238,5864,deepspeech2,513421,64,1,3665,0
345,514015,4477,bert,515280,128,1,1252,0
346,514536,36056,bert,517792,64,1,5978,0
347,517899,35121,resnet50,523440,64,1,5132,0
348,518128,4988,resnet50,521080,256,1,2705,0
349,521748,188146,inception3,558951,128,1,73428,0
350,521796,8146,resnet50,523862,128,1,2228,0
351,522366,3414,vgg16,523044,128,1,1300,0
352,525867,111696,bert,533282,64,8,10098,0
353,528310,28988,resnet50,551855,256,1,15725,0
354,531876,1851,inception3,532242,128,1,722,0
355,534631,17550,gpt2,536969,128,1,2401,0
356,536688,9230,inception3,537697,128,8,850,0
357,538443,26417,gpt2,541845,128,1,3614,0
358,538737,18279,gpt2,542667,256,1,4461,0
359,539587,12135,deepspeech2,550897,64,1,7585,0
360,539845,4472,resnet50,540232,64,1,653,0
361,541727,6417,resnet50,542949,64,1,937,0
362,543380,4669,inception3,544964,128,1,1822,0
363,543817,6610,vgg16,548129,256,1,5032,0
364,543916,40852,vgg16,557448,128,1,15564,0
365,548877,12460,deepspeech2,554341,32,1,4121,0
366,551355,15552,inception3,554414,128,1,6069,0
367,552550,20704,resnet50,553552,64,8,973,0
368,553719,9398,deepspeech2,561851,64,1,5874,0
369,556578,47338,deepspeech2,567713,32,1,15658,0
370,557484,3107,deepspeech2,559852,64,1,1942,0
371,558239,1260080,inception3,717541,64,2,153854,0
372,558860,45499,vgg16,565143,64,1,9004,0
373,559307,115670,gpt2,580465,128,1,15826,0
374,559344,34575,bert,572540,128,1,9671,0
375,560904,402794,resnet50,706412,128,1,110192,0
376,561712,62658,deepspeech2,584689,32,1,20726,0
377,562981,65341,bert,576797,64,1,10834,0
378,563077,11283,resnet50,568438,256,1,6121,0
379,563735,1536031,resnet50,858660,64,1,224468,0
380,563958,119220,inception3,596143,64,1,24731,0
381,564158,17613,bert,569306,128,1,4926,0
382,564608,12313,inception3,566333,64,1,2554,0
383,567257,13278,vgg16,568084,256,16,1052,0
384,568018,31842,resnet50,572575,64,1,4653,0
385,568787,1668776,vgg16,899133,64,1,330253,0
386,570208,11364,resnet50,572127,64,1,1660,0
387,570607,188433,bert,588616,64,2,21800,0
388,570619,14600,deepspeech2,584147,64,1,9125,0
389,571747,521986,resnet50,656272,64,1,76280,0
390,572789,84120,deepspeech2,597191,32,1,27825,0
391,574359,2709,bert,575245,128,1,757,0
392,575224,13811,gpt2,576904,128,2,1156,0
393,576964,9968,gpt2,578258,256,1,2432,0
394,578936,5789,resnet50,580026,128,1,1583,0
395,579345,13900,vgg16,580157,64,8,719,0
396,580370,13573,resnet50,583892,128,1,3713,0
397,581347,57925,gpt2,596008,256,1,14137,0
398,581730,9370,bert,585508,128,1,2621,0
399,582527,10987,vgg16,584572,64,1,2174,0
400,583760,413425,deepspeech2,749052,32,1,136752,0
401,587322,37222,vgg16,589516,128,8,2742,0
402,591068,78072,vgg16,599860,128,2,16019,0
403,591551,33873,bert,594711,64,1,5616,0
404,593110,8620,resnet50,596252,256,1,4676,0
405,593184,7370,resnet50,594665,128,1,2016,0
406,593295,17560,inception3,602080,128,1,6853,0
407,594371,519240,deepspeech2,795825,32,1,171754,0
408,597519,11669,inception3,598352,64,2,1424,0
409,597780,29822,bert,601946,128,8,2983,0
410,599959,5561,resnet50,600991,128,1,1521,0
411,603177,146753,resnet50,607339,64,4,8019,0
412,603738,849442,vgg16,933260,128,1,323624,0
413,605507,1692,inception3,606452,128,1,660,0
414,608342,17467,deepspeech2,613926,64,1,10918,0
415,609039,201384,deepspeech2,775161,64,1,125871,0
416,610852,23477,resnet50,616105,128,1,6422,0
417,612852,37668,deepspeech2,616872,32,2,7020,0
418,614206,29365,vgg16,621687,128,1,11187,0
419,617116,10936,resnet50,620755,256,1,5932,0
420,620520,13597,bert,624645,128,1,3803,0
421,625351,117572,gpt2,640655,128,1,16086,0
422,626621,7732,deepspeech2,627943,32,1,2557,0
423,626912,47663,bert,642718,128,1,13332,0
424,627345,20465,bert,633826,128,1,5724,0
425,627713,37358,vgg16,660227,256,1,28438,0
426,628977,18941,resnet50,634948,128,1,5181,0
427,631104,50513,deepspeech2,643545,32,1,16708,0
428,631184,758818,resnet50,721653,256,8,73113,0
429,632901,22173,vgg16,641090,128,1,8447,0
430,634795,6349,deepspeech2,635956,32,1,2100,0
431,635437,13696,resnet50,636649,64,1,2001,0
432,636522,40761,resnet50,644351,64,1,5956,0
433,636793,16832,resnet50,639818,64,1,2459,0
434,638756,91958,vgg16,663252,64,1,18198,0
435,638818,653966,bert,737865,128,4,77383,0
436,644781,1846466,vgg16,719857,128,8,136039,0
437,647256,40951,gpt2,652410,128,1,5602,0
438,648741,106040,vgg16,662233,256,8,13261,0
439,649208,7902,vgg16,653537,256,1,6015,0
440,652868,2825,gpt2,653607,256,1,689,0
441,657676,2691,deepspeech2,658916,32,1,890,0
442,657900,454017,resnet50,748568,64,1,66347,0
443,660143,22821,deepspeech2,669899,32,1,7549,0
444,662910,64385,bert,673908,64,1,10676,0
445,664527,4777,bert,665072,64,1,792,0
446,666335,9866,gpt2,668371,256,1,2408,0
447,667218,315091,bert,799223,128,1,88139,0
448,671090,6940,inception3,671841,128,8,639,0
449,676411,19893,bert,678556,64,1,3298,0
450,677134,2560,bert,677897,128,1,716,0
451,679569,8023,inception3,682582,128,1,3131,0
452,680420,1937757,bert,1236564,128,1,542041,0
453,680690,830954,inception3,890650,64,1,172374,0
454,681280,1702,vgg16,682406,256,1,1295,0
455,681483,3217,deepspeech2,682538,32,1,1064,0
456,685076,77142,gpt2,695175,128,1,10554,0
457,689883,13585,resnet50,696845,256,1,7369,0
458,690074,7957,vgg16,691598,64,1,1574,0
459,691451,20942,inception3,694382,64,1,4344,0
460,692238,45582,gpt2,703513,256,1,11124,0
461,692426,309396,vgg16,727889,128,4,35478,0
462,692951,67677,resnet50,701142,64,1,9890,0
463,693379,2405,resnet50,695007,256,1,1304,0
464,695456,14174,resnet50,696836,256,8,1365,0
465,695462,378796,vgg16,885324,128,1,144315,0
466,695778,1377,vgg16,696517,256,1,1048,0
467,696644,4036,vgg16,699799,256,1,3073,0
468,696676,1786,deepspeech2,698320,64,1,1116,0
469,698158,8850,vgg16,707688,256,1,6737,0
470,699553,2110812,bert,1054738,64,1,350013,0
471,702259,33696,resnet50,710644,128,1,9218,0
472,702606,1627,vgg16,704015,256,1,1239,0
473,703109,964,deepspeech2,703538,64,1,603,0
474,704282,36213,gpt2,716128,256,1,8838,0
475,704760,7775,resnet50,705961,64,1,1136,0
476,706082,73897,resnet50,720768,64,1,10799,0
477,706515,32618,vgg16,715924,128,1,12427,0
478,708241,7948,resnet50,713234,256,1,4312,0
479,710590,1683,resnet50,711569,256,1,913,0
480,713070,142700,gpt2,745793,256,1,34827,0
481,718523,1036760,vgg16,1306820,128,1,394989,0
482,719705,76757,vgg16,737661,256,4,16535,0
483,720718,4818,inception3,721454,64,1,999,0
484,723622,5676,gpt2,724418,128,1,776,0
485,725820,215591,resnet50,868191,256,1,116954,0
486,727088,4236,vgg16,728853,128,1,1613,0
487,727813,47486,resnet50,746410,128,1,12990,0
488,728314,6490,inception3,729767,128,1,2533,0
489,728486,27465,bert,735300,64,1,4554,0
490,730958,6009,vgg16,732219,64,1,1189,0
491,731146,13180,resnet50,732401,64,1,1926,0
492,733209,2680,vgg16,733793,128,1,1021,0
493,734391,17528,resnet50,737274,256,2,5082,0
494,739418,29185,deepspeech2,752632,32,1,9653,0
495,741565,82550,gpt2,754233,128,1,11294,0
496,747012,87412,bert,756678,64,1,14494,0
497,747232,3307,resnet50,748131,128,1,904,0
498,748273,22897,vgg16,757882,128,1,8723,0
499,749548,69722,inception3,764503,64,1,14463,0
500,750107,1538059,deepspeech2,1144146,32,1,508759,0
501,751156,2652,vgg16,753402,256,1,2019,0
502,751818,625343,vgg16,1028314,128,1,238246,0
503,752946,19541,inception3,754993,64,1,4053,0
504,752947,2329,resnet50,753876,128,1,637,0
505,753823,26312,resnet50,763714,128,1,7198,0
506,754718,1869984,gpt2,937725,128,1,255852,0
507,755264,19668,inception3,760625,128,1,7675,0
508,756028,503520,inception3,902817,128,1,196511,0
509,758321,2182,vgg16,760756,256,1,1661,0
510,760046,15727,deepspeech2,765372,32,1,5202,0
511,761063,45138,deepspeech2,791435,64,1,28213,0
512,762628,674296,deepspeech2,1134196,64,1,421456,0
513,763339,14635,vgg16,769217,256,1,11141,0
514,763681,6195,resnet50,764557,128,1,1694,0
515,763687,32065,inception3,770096,128,1,12514,0
516,764175,2985,resnet50,764745,128,1,816,0
517,765542,1511154,bert,939743,64,8,136630,0
518,768743,14402,inception3,769541,128,8,1326,0
519,771396,3949,inception3,772431,64,1,819,0
520,772469,18577,resnet50,774960,64,1,2714,0
521,778986,15219,vgg16,782085,128,1,5798,0
522,779914,79046,vgg16,868257,256,1,60173,0
523,782613,2002796,bert,970244,64,8,181081,0
524,783402,4060,bert,785085,128,1,1135,0
525,785450,338008,resnet50,1013769,256,1,183364,0
526,792034,39518,resnet50,801176,256,4,6383,0
527,792580,9183,bert,794580,128,1,2568,0
528,792860,5313,gpt2,794038,256,1,1296,0
529,794312,18692,inception3,798338,64,1,3877,0
530,795447,40870,deepspeech2,833613,64,1,25545,0
531,796115,816942,bert,1034367,128,1,228520,0
532,796121,21561,resnet50,799137,128,1,5898,0
533,796860,25445,resnet50,806081,128,1,6961,0
534,797692,2836,deepspeech2,799799,64,1,1772,0
535,798472,4985,resnet50,799920,128,1,1363,0
536,801434,12326,vgg16,804205,64,1,2439,0
537,802752,8065,bert,803425,64,1,1337,0
538,804737,11808,vgg16,807868,64,1,2336,0
539,808160,54142,resnet50,816866,64,1,7912,0
540,810232,19646,inception3,812639,64,1,4075,0
541,811250,8982,resnet50,812935,64,1,1312,0
542,813304,60367,resnet50,825186,128,1,16514,0
543,814838,4480073,inception3,1202214,64,8,334520,0
544,816408,18905,gpt2,817464,128,8,1010,0
545,817898,12379,gpt2,819071,128,1,1693,0
546,818681,1615,vgg16,819062,128,1,615,0
547,820170,16620,inception3,828856,128,1,6486,0
548,821676,93666,inception3,844260,128,1,36555,0
549,825826,14951,deepspeech2,834424,64,1,9344,0
550,828114,7264,gpt2,829108,256,1,1772,0
551,830923,9142,bert,832134,64,1,1516,0
552,833111,5209,bert,834477,128,1,1457,0
553,835645,69274,vgg16,839263,64,8,3583,0
554,837040,265902,inception3,917707,64,1,55159,0
555,837685,35781,resnet50,842207,128,4,3187,0
556,838146,351853,vgg16,1155260,256,1,267843,0
557,839993,174380,vgg16,864945,64,1,34510,0
558,843099,255797,vgg16,913102,128,2,52486,0
559,844278,15182,gpt2,847266,256,1,3705,0
