job_id,submit_time,iteration,model_name,ddl,batch_size,num_gpu,duration,best_effort
52,43524,191995,resnet50,58535,64,2,16217,1
53,45451,70057,deepspeech2,53883,64,16,7452,0
54,47135,10605,gpt2,49251,128,1,1451,0
55,47769,223395,resnet50,90607,64,1,32645,1
56,48569,73375,resnet50,57199,128,4,6537,0
57,48601,7702,bert,49297,64,8,696,0
58,48851,314211,deepspeech2,82297,32,8,32009,0
59,50288,9496,inception3,52741,64,1,1969,1
60,50769,47011,bert,55374,64,1,7795,0
61,50940,5813,deepspeech2,53684,32,1,1922,0
62,51657,8368,deepspeech2,53792,64,2,2825,0
63,52749,27627,bert,57841,128,1,7728,1
64,53759,922383,bert,183427,128,1,258014,0
65,54182,1483932,resnet50,343368,64,1,216854,0
66,54702,9099,gpt2,55534,256,2,1307,0
67,55341,19418,inception3,57884,128,8,1788,0
68,56698,8518,deepspeech2,59907,32,1,2817,0
69,57360,89108,deepspeech2,84295,32,1,29475,0
70,57810,3062,vgg16,59040,256,1,2331,0
71,58415,4982,vgg16,59349,64,1,986,0
72,58442,280001,bert,91079,64,1,46429,1
73,58482,3359,vgg16,62009,256,1,2557,1
74,59576,42685,bert,64178,64,4,4121,0
75,63253,2206,deepspeech2,63877,32,1,729,0
76,64063,3826,resnet50,65003,128,1,1046,1
77,64513,27184,vgg16,68616,64,1,5379,0
78,64681,73426,gpt2,85250,256,1,17920,1
79,65309,2975021,vgg16,515498,64,1,588761,0
80,68928,41127,vgg16,71779,64,4,2787,0
81,70253,34245,deepspeech2,73550,64,8,4623,0
82,70951,17541,resnet50,76472,256,1,9516,1
83,72722,13684,deepspeech2,73939,64,16,1455,0
84,72960,26995,gpt2,78050,128,1,3693,1
85,73609,1737,inception3,74169,128,1,678,1
86,76351,3219,resnet50,77075,128,1,880,0
87,77127,5039,resnet50,78747,128,1,1378,1
88,77680,1476,vgg16,78360,256,1,1124,0
89,77962,9290,gpt2,79782,128,1,1271,0
90,78677,7645,inception3,82631,128,1,2983,0
91,81511,20124,resnet50,89649,128,1,5505,0
92,81517,36065,vgg16,89941,128,1,13740,0
93,82894,3920907,gpt2,263647,128,4,235259,0
94,84440,9215,vgg16,87672,128,1,3510,0
95,86396,7920,bert,87000,64,8,716,0
96,87610,60831,resnet50,93111,128,8,3679,1
97,89101,6062,gpt2,90091,128,1,829,0
98,89759,88289,vgg16,144329,256,1,67208,0
99,90500,43730,deepspeech2,106930,32,1,14465,0
100,91000,11922,gpt2,92248,128,1,1631,1
101,91052,346770,vgg16,164147,64,1,68626,1
102,92888,10238,deepspeech2,98621,64,1,6399,1
103,93648,7071,gpt2,94681,256,1,1725,1
104,93849,3621891,gpt2,231004,128,8,193646,1
105,94481,11689,gpt2,98492,256,1,2852,1
106,95078,8434,vgg16,99795,128,1,3213,0
107,95475,11746,inception3,102085,128,1,4584,0
108,95857,5856,resnet50,98041,128,1,1602,1
109,96553,62166,gpt2,113404,256,1,15172,0
110,97433,60287,deepspeech2,101890,64,8,8140,1
111,98286,20825,inception3,103615,64,1,4319,0
112,98837,3903,vgg16,101175,256,1,2971,1
113,98863,9620,gpt2,100693,256,1,2348,0
114,99097,4616,vgg16,100253,64,1,913,1
115,99273,29672,vgg16,115298,128,1,11304,0
116,100063,30427,resnet50,123167,256,1,16506,1
117,101839,3301,vgg16,102808,64,1,653,0
118,103281,26572,deepspeech2,115748,32,1,8789,0
119,104716,6175,resnet50,106667,256,1,3350,0
120,106242,19904,resnet50,110101,64,1,2908,0
121,106507,6223,gpt2,108660,256,1,1519,1
122,108167,11162,bert,110461,128,1,3122,0
123,109173,801250,vgg16,415478,128,1,305264,0
124,109251,872548,inception3,548730,128,1,340533,0
125,109266,4881,resnet50,110329,128,1,1335,1
126,109279,5372,resnet50,110681,128,1,1469,0
127,110547,22393,bert,119314,128,1,6264,0
128,110806,229667,deepspeech2,291815,64,1,143549,1
129,110910,274293,resnet50,141431,256,8,26428,1
130,111792,34704,resnet50,128740,256,1,18826,0
131,112172,17320,resnet50,114089,64,1,2531,1
132,112237,2442,deepspeech2,112944,32,1,807,0
133,112394,2108815,resnet50,603504,128,1,576908,1
134,113068,5640,bert,113981,64,1,935,0
135,113234,4037,deepspeech2,114628,32,1,1335,0
136,113521,46094,gpt2,118032,128,1,6306,1
137,114640,13104,bert,119243,128,1,3665,0
138,115186,18732,inception3,119735,64,1,3885,0
139,115535,780329,deepspeech2,314470,32,1,258117,1
140,116113,21541,bert,119089,64,1,3571,1
141,116135,10663,gpt2,118213,128,1,1458,1
142,116575,244711,vgg16,231040,128,1,93231,1
143,117066,17711,gpt2,119333,128,1,2423,0
144,117254,453391,deepspeech2,266713,64,1,283383,1
145,117357,4998,vgg16,118330,64,1,989,0
146,119428,2007,deepspeech2,120327,32,1,664,1
147,120070,63742,vgg16,130037,64,1,12614,0
148,120281,12493,bert,122336,128,1,3494,0
149,121119,9954,gpt2,123741,256,1,2429,0
150,122648,46091,deepspeech2,141385,32,1,15246,0
151,122666,14791,inception3,125819,64,1,3068,1
152,122683,243637,gpt2,179759,256,1,59462,0
153,122825,15309,vgg16,126606,128,1,5832,0
154,123967,53037,inception3,134644,128,2,11383,1
155,124124,13141,inception3,127462,128,1,5128,0
156,125222,34112,bert,129229,128,2,6006,1
157,126242,607665,bert,315552,128,1,169979,0
158,126950,18002,bert,131240,64,1,2985,0
159,127175,20280,deepspeech2,140297,64,1,12676,0
160,130516,46660,vgg16,136648,256,4,10052,0
161,131955,57006,resnet50,143480,128,1,15595,1
162,132609,6401,vgg16,136520,256,1,4873,1
163,132836,1650716,gpt2,567175,256,1,402875,0
164,133777,36687,resnet50,142999,128,1,10036,0
165,134230,3062,inception3,135044,128,1,1195,0
166,135001,18620,gpt2,139692,256,1,4544,0
167,135350,54794,bert,141807,128,2,9647,0
168,136247,6533,vgg16,142359,256,1,4973,1
169,136302,4356,deepspeech2,138329,32,1,1441,0
170,136621,15217,vgg16,139155,64,1,3011,0
171,139716,85481,vgg16,160135,64,1,16916,0
172,141592,4149,resnet50,142495,64,1,606,0
173,141921,65208,bert,154966,64,1,10812,0
174,143681,21342,vgg16,152680,128,1,8131,0
175,144015,22557,resnet50,148202,128,1,6170,1
176,146537,9097,bert,147465,64,1,1508,0
177,147762,3334,vgg16,148512,64,1,659,0
178,148247,10655,vgg16,155908,256,1,8111,1
179,148509,12812,deepspeech2,156614,64,1,8008,0
180,148516,4471,resnet50,149925,256,1,2425,1
181,150415,11960,vgg16,158082,256,1,9105,0
182,150450,404873,inception3,168013,64,8,30231,0
183,151990,6778,deepspeech2,153476,32,1,2242,0
184,154938,11366,resnet50,156534,64,1,1661,1
185,155698,68024,resnet50,158638,128,8,4114,0
186,155868,353369,deepspeech2,216504,64,4,67272,0
187,157688,23323,resnet50,160289,256,8,2247,0
188,160965,36673,deepspeech2,169212,32,1,12130,0
189,162061,62446,bert,170002,64,8,5646,0
190,162701,74513,vgg16,166640,64,8,3854,1
191,163128,169226,resnet50,197549,64,1,24729,0
192,163512,164008,deepspeech2,206739,32,1,54250,0
193,163719,65238,gpt2,174585,256,2,9373,0
194,164728,8334,bert,166903,128,1,2331,1
195,165239,191171,gpt2,196636,128,1,26156,0
196,165433,9491,gpt2,167436,256,1,2316,0
197,165532,40534,bert,177635,128,1,11338,0
198,166519,19246,resnet50,171490,128,1,5265,1
199,166835,9178,resnet50,168271,64,1,1341,0
