job_id,submit_time,iteration,model_name,ddl,batch_size,num_gpu,duration,best_effort
166,135001,18620,gpt2,139566,256,1,4544,0
167,135350,54794,bert,144468,128,2,9647,0
168,136247,6533,vgg16,142433,256,1,4973,0
169,136302,4356,deepspeech2,137904,32,1,1441,0
170,136621,15217,vgg16,140148,64,1,3011,0
171,139716,85481,vgg16,160385,64,1,16916,0
172,141592,4149,resnet50,142384,64,1,606,0
173,141921,65208,bert,151503,64,1,10812,1
174,143681,21342,vgg16,154469,128,1,8131,0
175,144015,22557,resnet50,152519,128,1,6170,0
176,146537,9097,bert,148457,64,1,1508,0
177,147762,3334,vgg16,148287,64,1,659,0
178,148247,10655,vgg16,157258,256,1,8111,0
179,148509,12812,deepspeech2,157723,64,1,8008,0
180,148516,4471,resnet50,149802,256,1,2425,1
181,150415,11960,vgg16,156516,256,1,9105,0
182,150450,404873,inception3,178090,64,8,30231,0
183,151990,6778,deepspeech2,155223,32,1,2242,0
184,154938,11366,resnet50,156797,64,1,1661,1
185,155698,68024,resnet50,159721,128,8,4114,1
186,155868,353369,deepspeech2,240146,64,4,67272,1
187,157688,23323,resnet50,158960,256,8,2247,0
188,160965,36673,deepspeech2,173943,32,1,12130,1
189,162061,62446,bert,167403,64,8,5646,0
190,162701,74513,vgg16,165651,64,8,3854,0
191,163128,169226,resnet50,189911,64,1,24729,0
192,163512,164008,deepspeech2,229041,32,1,54250,1
193,163719,65238,gpt2,176101,256,2,9373,0
194,164728,8334,bert,167876,128,1,2331,1
195,165239,191171,gpt2,198125,128,1,26156,0
196,165433,9491,gpt2,167042,256,1,2316,0
197,165532,40534,bert,177560,128,1,11338,0
198,166519,19246,resnet50,174259,128,1,5265,0
199,166835,9178,resnet50,168132,64,1,1341,0
