job_id,submit_time,iteration,model_name,ddl,batch_size,num_gpu,duration,best_effort
47,39314,113247,inception3,80718,128,1,44197,0
48,39808,32185,inception3,51293,128,1,12560,0
49,41402,70070,deepspeech2,51795,32,8,7138,0
50,42401,15329,gpt2,43491,128,1,2097,1
51,42726,83171,vgg16,51453,128,8,6127,1
52,43524,191995,resnet50,58828,64,2,16217,1
53,45451,70057,deepspeech2,52600,64,16,7452,1
54,47135,10605,gpt2,48901,128,1,1451,1
55,47769,223395,resnet50,71342,64,1,32645,0
56,48569,73375,resnet50,52784,128,4,6537,1
57,48601,7702,bert,49528,64,8,696,0
58,48851,314211,deepspeech2,86644,32,8,32009,0
59,50288,9496,inception3,51579,64,1,1969,1
60,50769,47011,bert,56544,64,1,7795,0
61,50940,5813,deepspeech2,52198,32,1,1922,0
62,51657,8368,deepspeech2,54057,64,2,2825,0
63,52749,27627,bert,61391,128,1,7728,0
64,53759,922383,bert,352510,128,1,258014,0
65,54182,1483932,resnet50,365582,64,1,216854,1
66,54702,9099,gpt2,56039,256,2,1307,1
67,55341,19418,inception3,56553,128,8,1788,1
68,56698,8518,deepspeech2,60477,32,1,2817,1
69,57360,89108,deepspeech2,96066,32,1,29475,0
70,57810,3062,vgg16,60739,256,1,2331,1
71,58415,4982,vgg16,59469,64,1,986,1
72,58442,280001,bert,117609,64,1,46429,1
73,58482,3359,vgg16,60629,256,1,2557,1
74,59576,42685,bert,64672,64,4,4121,0
75,63253,2206,deepspeech2,63983,32,1,729,1
76,64063,3826,resnet50,65606,128,1,1046,1
77,64513,27184,vgg16,70295,64,1,5379,0
78,64681,73426,gpt2,80438,256,1,17920,0
79,65309,2975021,vgg16,600089,64,1,588761,1
80,68928,41127,vgg16,71819,64,4,2787,1
81,70253,34245,deepspeech2,76946,64,8,4623,1
82,70951,17541,resnet50,79772,256,1,9516,0
83,72722,13684,deepspeech2,73774,64,16,1455,1
84,72960,26995,gpt2,75026,128,1,3693,1
85,73609,1737,inception3,74582,128,1,678,1
86,76351,3219,resnet50,76824,128,1,880,1
87,77127,5039,resnet50,79001,128,1,1378,0
88,77680,1476,vgg16,78977,256,1,1124,1
89,77962,9290,gpt2,78665,128,1,1271,1
90,78677,7645,inception3,83005,128,1,2983,1
91,81511,20124,resnet50,87770,128,1,5505,1
92,81517,36065,vgg16,91070,128,1,13740,1
93,82894,3920907,gpt2,408872,128,4,235259,0
94,84440,9215,vgg16,88399,128,1,3510,0
95,86396,7920,bert,87006,64,8,716,1
96,87610,60831,resnet50,90214,128,8,3679,1
97,89101,6062,gpt2,89800,128,1,829,1
98,89759,88289,vgg16,138861,256,1,67208,1
99,90500,43730,deepspeech2,103778,32,1,14465,0
100,91000,11922,gpt2,92926,128,1,1631,0
101,91052,346770,vgg16,190420,64,1,68626,1
102,92888,10238,deepspeech2,99672,64,1,6399,1
103,93648,7071,gpt2,95304,256,1,1725,1
104,93849,3621891,gpt2,213388,128,8,193646,1
105,94481,11689,gpt2,97396,256,1,2852,0
106,95078,8434,vgg16,97796,128,1,3213,1
107,95475,11746,inception3,99943,128,1,4584,1
108,95857,5856,resnet50,96963,128,1,1602,0
109,96553,62166,gpt2,111265,256,1,15172,0
110,97433,60287,deepspeech2,105513,64,8,8140,1
111,98286,20825,inception3,100990,64,1,4319,1
112,98837,3903,vgg16,101560,256,1,2971,1
113,98863,9620,gpt2,102363,256,1,2348,1
114,99097,4616,vgg16,100397,64,1,913,1
115,99273,29672,vgg16,109374,128,1,11304,1
116,100063,30427,resnet50,123151,256,1,16506,1
117,101839,3301,vgg16,102736,64,1,653,1
118,103281,26572,deepspeech2,112405,32,1,8789,1
119,104716,6175,resnet50,107814,256,1,3350,1
120,106242,19904,resnet50,107864,64,1,2908,1
121,106507,6223,gpt2,107965,256,1,1519,1
122,108167,11162,bert,111969,128,1,3122,1
123,109173,801250,vgg16,280343,128,1,305264,1
124,109251,872548,inception3,424288,128,1,340533,0
125,109266,4881,resnet50,111174,128,1,1335,0
126,109279,5372,resnet50,110188,128,1,1469,1
127,110547,22393,bert,114825,128,1,6264,0
128,110806,229667,deepspeech2,235984,64,1,143549,1
129,110910,274293,resnet50,145078,256,8,26428,1
130,111792,34704,resnet50,135535,256,1,18826,1
131,112172,17320,resnet50,114935,64,1,2531,1
132,112237,2442,deepspeech2,112662,32,1,807,0
133,112394,2108815,resnet50,424749,128,1,576908,1
134,113068,5640,bert,113846,64,1,935,1
135,113234,4037,deepspeech2,114384,32,1,1335,0
136,113521,46094,gpt2,122929,128,1,6306,1
137,114640,13104,bert,116909,128,1,3665,1
138,115186,18732,inception3,120974,64,1,3885,0
139,115535,780329,deepspeech2,472891,32,1,258117,1
140,116113,21541,bert,120457,64,1,3571,0
141,116135,10663,gpt2,116903,128,1,1458,0
142,116575,244711,vgg16,244065,128,1,93231,0
143,117066,17711,gpt2,119546,128,1,2423,1
144,117254,453391,deepspeech2,357244,64,1,283383,1
145,117357,4998,vgg16,118699,64,1,989,1
146,119428,2007,deepspeech2,119950,32,1,664,0
147,120070,63742,vgg16,136332,64,1,12614,1
148,120281,12493,bert,124595,128,1,3494,1
149,121119,9954,gpt2,122441,256,1,2429,1
150,122648,46091,deepspeech2,137259,32,1,15246,1
151,122666,14791,inception3,126536,64,1,3068,1
152,122683,243637,gpt2,182814,256,1,59462,1
153,122825,15309,vgg16,126234,128,1,5832,1
154,123967,53037,inception3,135529,128,2,11383,1
155,124124,13141,inception3,127074,128,1,5128,1
156,125222,34112,bert,132972,128,2,6006,1
157,126242,607665,bert,215582,128,1,169979,0
158,126950,18002,bert,131344,64,1,2985,1
159,127175,20280,deepspeech2,145804,64,1,12676,1
160,130516,46660,vgg16,141295,256,4,10052,1
161,131955,57006,resnet50,146474,128,1,15595,0
162,132609,6401,vgg16,136527,256,1,4873,1
163,132836,1650716,gpt2,420845,256,1,402875,0
164,133777,36687,resnet50,143555,128,1,10036,0
165,134230,3062,inception3,135009,128,1,1195,1
166,135001,18620,gpt2,138705,256,1,4544,0
167,135350,54794,bert,143760,128,2,9647,1
168,136247,6533,vgg16,142598,256,1,4973,1
169,136302,4356,deepspeech2,137270,32,1,1441,1
170,136621,15217,vgg16,139273,64,1,3011,1
171,139716,85481,vgg16,154763,64,1,16916,1
172,141592,4149,resnet50,142217,64,1,606,1
173,141921,65208,bert,156810,64,1,10812,0
174,143681,21342,vgg16,147907,128,1,8131,0
175,144015,22557,resnet50,151065,128,1,6170,1
176,146537,9097,bert,148704,64,1,1508,1
177,147762,3334,vgg16,148327,64,1,659,1
178,148247,10655,vgg16,158446,256,1,8111,1
179,148509,12812,deepspeech2,159501,64,1,8008,1
180,148516,4471,resnet50,150870,256,1,2425,0
181,150415,11960,vgg16,163107,256,1,9105,0
182,150450,404873,inception3,192720,64,8,30231,1
183,151990,6778,deepspeech2,154541,32,1,2242,1
184,154938,11366,resnet50,156098,64,1,1661,1
185,155698,68024,resnet50,160299,128,8,4114,1
186,155868,353369,deepspeech2,240337,64,4,67272,1
187,157688,23323,resnet50,160905,256,8,2247,1
188,160965,36673,deepspeech2,176521,32,1,12130,1
189,162061,62446,bert,169975,64,8,5646,0
190,162701,74513,vgg16,168339,64,8,3854,0
191,163128,169226,resnet50,179325,64,1,24729,1
192,163512,164008,deepspeech2,210620,32,1,54250,1
193,163719,65238,gpt2,175523,256,2,9373,1
194,164728,8334,bert,168013,128,1,2331,1
195,165239,191171,gpt2,182102,128,1,26156,0
196,165433,9491,gpt2,167525,256,1,2316,1
197,165532,40534,bert,174967,128,1,11338,1
198,166519,19246,resnet50,170419,128,1,5265,1
199,166835,9178,resnet50,168329,64,1,1341,1
